conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,source_file
1.93E+18,Tue Jun 17 15:28:19 +0000 2025,0,Tanpa harus dekat ke Piaynemo PT Gag Nikel tetap aktif menunjang kelestarian Raja Ampat lewat aksi nyata konservasi https://t.co/h9t6KRfXDf,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934994849255886848/pu/img/YqgwFwYjzYCytFou.jpg,,in,,0,0,0,https://x.com/undefined/status/1934996535164715461,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 15:21:54 +0000 2025,0,Operasi berjarak aman antara tambang dan wisata jadi kunci Gag Nikel untuk tetap rawat keindahan Raja Ampat https://t.co/NUPNyWI47w,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934992115987283968/pu/img/R_-tA33ckioilDfD.jpg,,in,,0,0,0,https://x.com/undefined/status/1934994923541143817,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 15:20:13 +0000 2025,0,Komitmen PT Gag Nikel menjaga alam nggak setengah-setengah lokasi jauh dari Piaynemo dan patuh Amdal https://t.co/QHq1Omk0pJ,1.93E+18,https://pbs.twimg.com/media/Gtp7O-fbUAEvCHC.jpg,,in,,0,0,0,https://x.com/undefined/status/1934994498712707362,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 15:19:35 +0000 2025,0,Operasi PT Gag Nikel jauh dari zona wisata Piaynemo kelestarian dijaga lewat aksi nyata dan taat Amdal https://t.co/3rF4jPbEGC,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934993955118264320/pu/img/o6ywsCalWj6rX6E9.jpg,,in,,0,0,0,https://x.com/undefined/status/1934994337974428119,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 15:15:09 +0000 2025,0,Jadi makin tenang liburan ke Raja Ampat karena PT Gag Nikel selalu perhatikan dampak lingkungan https://t.co/xLpfKoCrLX,1.93E+18,https://pbs.twimg.com/media/Gtp6AJwaQAAVYcY.jpg,,in,,0,0,0,https://x.com/undefined/status/1934993224348946908,1.83E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 15:12:45 +0000 2025,0,Tenang saja PT Gag Nikel operasi di jarak 30-40 km dari Piaynemo jadi kelestarian Raja Ampat tetap terjaga https://t.co/oD6DCwTQus,1.93E+18,https://pbs.twimg.com/media/Gtp5hFaaMAAhzLx.jpg,,in,,0,0,0,https://x.com/undefined/status/1934992620419531175,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:36:30 +0000 2025,0,Dengan perencanaan matang PT Gag Nikel pastikan jarak aman dari wisata Piaynemo dan tetap konsisten soal pelestarian https://t.co/JXgaaFN7LD,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934938144245444608/pu/img/6toqfMHn8JrF8gcN.jpg,,in,,0,0,0,https://x.com/undefined/status/1934938197869678845,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:33:23 +0000 2025,0,PT Gag Nikel jaga alam dengan operasi jauh dari kawasan wisata selalu rutin lakuin konservasi dan rehabilitasi https://t.co/fbIURZ5a34,1.93E+18,https://pbs.twimg.com/media/GtpHT5ebUAAj15r.jpg,,in,,0,0,0,https://x.com/undefined/status/1934937415808176157,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:32:22 +0000 2025,0,Operasi PT Gag Nikel ditempatkan jauh dari wisata Piaynemo dan aktif rehabilitasi buat lingkungan Raja Ampat https://t.co/JekkRFuC1z,1.93E+18,https://pbs.twimg.com/media/GtpHDN3aQAAIZRN.jpg,,in,,0,0,0,https://x.com/undefined/status/1934937158428860562,1.68E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:32:19 +0000 2025,0,h PT Gag Nikel di Pulau Gag selalu utamakan keselamatan alam Raja Ampat jarak operasi 30-40 km dari Piaynemo sudah cukup ideal,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934937144562512023,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:30:38 +0000 2025,0,Awkakwkakwk gara-gara tim Bahlil kunjungan ke Pulau GAG ngambil footage orang gamau PT GAG ditutup jadi diincer gini orang Greenpeace,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934936723403981086,88694433,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:29:56 +0000 2025,0,PT Gag Nikel selalu jalankan program rehabilitasi operasi tambang jauh dari Piaynemo dan gak pernah lepas dari aksi konservasi https://t.co/dVAJ9lUqvW,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934936494428536832/pu/img/w6EiTKt79_jPXiK_.jpg,,in,,0,0,0,https://x.com/undefined/status/1934936546471444682,1.68E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:29:11 +0000 2025,0,Liburan ke Piaynemo tetap nyaman karena PT Gag Nikel atur jarak operasi dan giat pelestarian https://t.co/z8OBdcvWcU,1.93E+18,https://pbs.twimg.com/media/GtpGV-CbkAAIBCp.jpg,,in,,0,0,0,https://x.com/undefined/status/1934936355550933443,1.71E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:27:56 +0000 2025,0,PT Gag Nikel tetap konsisten menjaga lingkungan Pulau Gag operasi tambang jauh dari Piaynemo dan komit konservasi beneran https://t.co/NB1ncpb6sR,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934935966596431873/pu/img/8Y6V4WdUcMlzr5Hf.jpg,,in,,0,0,0,https://x.com/undefined/status/1934936041850618255,1.71E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:27:17 +0000 2025,0,PT Gag Nikel beroperasi dengan jarak aman sekitar 30-40 km dari Pulau Piaynemo jadi wisata tetap nyaman dan alam Raja Ampat tetap terjaga https://t.co/bY9EMvHkmC,1.93E+18,https://pbs.twimg.com/media/GtpF61-aYAIxVWv.jpg,,in,,0,0,0,https://x.com/undefined/status/1934935878889263134,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:25:40 +0000 2025,0,Dari Piaynemo ke area PT Gag Nikel tuh jauh mereka tetap pegang teguh aturan dan aksi rehabilitasi alam https://t.co/TsfOGuVkqV,1.93E+18,https://pbs.twimg.com/media/GtpFXwEakAAtUqr.jpg,,in,,0,0,0,https://x.com/undefined/status/1934935473539199134,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:24:36 +0000 2025,0,Alam Raja Ampat tetap alami PT Gag Nikel jauh dari Piaynemo dan serius lakuin berbagai aksi preservasi https://t.co/HalUl4XGBN,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934935134752665601/pu/img/RJI8s2Dep5ziLqID.jpg,,in,,0,0,0,https://x.com/undefined/status/1934935204298371163,1.68E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:22:45 +0000 2025,0,Dengan jarak 30-40 km dari Piaynemo PT Gag Nikel tetap konsisten menjaga alam dan patuhi semua aturan https://t.co/nGlvNZyzQ3,1.93E+18,https://pbs.twimg.com/media/GtpE4BZboAALJMK.jpg,,in,,0,0,0,https://x.com/undefined/status/1934934737577250959,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:20:34 +0000 2025,0,Jaga kelestarian jadi prioritas PT Gag Nikel selalu pastikan tindakan ramah lingkungan dan patuh jarak aman https://t.co/mYXfyZm6A0,1.93E+18,https://pbs.twimg.com/media/GtpEYUKaMAAgaj5.jpg,,in,,0,0,0,https://x.com/undefined/status/1934934186445689276,1.68E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:18:32 +0000 2025,0,Di Raja Ampat PT Gag Nikel tegas banget soal Amdal dan jarak operasional dengan tempat wisata https://t.co/EXAcjSfrUQ,1.93E+18,https://pbs.twimg.com/media/GtpD6rra0AY50rW.jpg,,in,,0,0,0,https://x.com/undefined/status/1934933675600449808,1.83E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:16:47 +0000 2025,0,PT Gag Nikel selalu pilih lokasi operasi jauh dari Piaynemo supaya konservasi Raja Ampat terus berjalan https://t.co/G02cjHXtrW,1.93E+18,https://pbs.twimg.com/media/GtpDgv7awAAbeLX.jpg,,in,,0,0,0,https://x.com/undefined/status/1934933235458560441,1.69E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:13:31 +0000 2025,0,PT Gag Nikel buktiin komitmennya pada lingkungan dengan operasi jauh dari Piaynemo dan patuhi semua aturan Amdal https://t.co/njV7Gekkej,1.93E+18,https://pbs.twimg.com/media/GtpCxKga0AEEVUz.jpg,,in,,0,0,0,https://x.com/undefined/status/1934932413542801828,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:12:10 +0000 2025,0,Lokasi PT Gag Nikel di Pulau Gag dikontrol banget tetap jauh dari Piaynemo dan selalu utamakan aksi lingkungan https://t.co/tuBEcrmZux,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934931960281092097/pu/img/PkBBAWYOtf7I4Xqe.jpg,,in,,0,0,0,https://x.com/undefined/status/1934932073942536682,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:10:45 +0000 2025,0,PT Gag Nikel selalu mastiin operasi jauh dari Piaynemo kepatuhan Amdal dan rehabilitasi jalan terus https://t.co/lGmIe3NFEK,1.93E+18,https://pbs.twimg.com/media/GtpCI-NakAAqCaK.jpg,,in,,0,0,0,https://x.com/undefined/status/1934931719981035840,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:10:08 +0000 2025,0,PT Gag Nikel peduli lingkungan operasi berjarak dari Piaynemo jadi standar aksi pelestarian selalu rutin dilakukan https://t.co/Icn5RLqItK,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934931490363817984/pu/img/_6mKMgh9Fmi3axdI.jpg,,in,,0,0,0,https://x.com/undefined/status/1934931561989984525,1.86E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 11:10:03 +0000 2025,0,Sebagai bagian Raja Ampat PT Gag Nikel tetap komit pelestarian jarak aman dan aksi nyata konservasi enggak pernah absen https://t.co/DPCDo4K3cu,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934931496718266368/pu/img/gxHzuxufRcs5fIeg.jpg,,in,,0,0,0,https://x.com/undefined/status/1934931543220494366,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 10:06:57 +0000 2025,0,PT Gag Nikel berupaya lestarikan alam dengan lokasi tambang jauh dari Piaynemo dan kegiatan konservasi https://t.co/bhAo5jUi3c,1.93E+18,https://pbs.twimg.com/media/Gtoy6u6a0AE4ZpK.jpg,,in,,0,0,0,https://x.com/undefined/status/1934915662545350914,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 10:01:35 +0000 2025,0,Operasi PT Gag Nikel dijalankan hati-hati selalu ada jarak aman dari wisata Piaynemo dan program rehabilitasi jalan terus https://t.co/JkroGlHYq9,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934914257692577792/pu/img/c6ywtbRZDchw3tA9.jpg,,in,,0,0,0,https://x.com/undefined/status/1934914310578556973,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 10:01:16 +0000 2025,0,ungan tetap prioritas PT Gag Nikel beroperasi jauh dari Piaynemo dan giat aksi pelestarian Raja Ampat,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934914232241574368,1.82E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:59:06 +0000 2025,0,Lingkungan Raja Ampat tetap jadi fokus PT Gag Nikel pastikan operasi tambang gak dekat wisata Piaynemo dan tetap jaga ekosistem https://t.co/K5tbZwhuFD,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934913648079851524/pu/img/MhZcRpwUs-jj31p0.jpg,,in,,0,0,0,https://x.com/undefined/status/1934913686449373580,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:53:03 +0000 2025,0,ah PT Gag Nikel di Pulau Gag selalu utamakan keselamatan alam Raja Ampat jarak operasi 30-40 km dari Piaynemo sudah cukup ideal,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934912163019411618,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:50:34 +0000 2025,0,Beda banget PT Gag Nikel jauh dari Piaynemo tapi dekat sama komitmen pelestarian dan rehabilitasi lingkungan Raja Ampat https://t.co/e9i1RFRmOn,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934911411572101122/pu/img/Jpg59zVbXQ5s1bQ2.jpg,,in,,0,0,0,https://x.com/undefined/status/1934911538319831080,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:47:54 +0000 2025,0,Ayo bu Susi PT GAG bakal bergerak lg nich di Raja Ampat...,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934910868455882825,60292247,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:41:05 +0000 2025,0,isata ke Piaynemo tetap asyik PT Gag Nikel operasi jauh taat Amdal dan banyak aksi nyata konservasi,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934909154369654811,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:40:14 +0000 2025,0,Aktivitas PT Gag Nikel tetap aman 30-40 km dari Piaynemo dan selalu semangat buat pelestarian Raja Ampat https://t.co/1ZWqYX1WAx,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934908878258675712/pu/img/nppnVy-wcdpQoSio.jpg,,in,,0,0,0,https://x.com/undefined/status/1934908937968734282,1.84E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:39:26 +0000 2025,0,ngkungan lewat Amdal jadi pegangan PT Gag Nikel lokasi operasi pun aman jauh dari Piaynemo,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934908738605048136,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:39:06 +0000 2025,0,Kepatuhan Amdal jadi prinsip PT Gag Nikel di Pulau Gag area tambangnya jauh dari Piaynemo lingkungan sekitar pun terus dijaga https://t.co/vdcqtbujLU,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934908578101645317/pu/img/fUsOMfD04W6e_wNX.jpg,,in,,0,0,0,https://x.com/undefined/status/1934908653536248221,1.84E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:37:24 +0000 2025,0,Komitmen PT Gag Nikel jelas: jaga kelestarian Raja Ampat operasi selalu jauh dari Piaynemo dan terus tingkatkan rehabilitasi https://t.co/lk3zAc84Fh,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934908146478370817/pu/img/pFjCglt-XdAglu88.jpg,,in,,0,0,0,https://x.com/undefined/status/1934908224660254757,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:36:40 +0000 2025,0,Raja Ampat tetap terjaga karena PT Gag Nikel di Pulau Gag jalankan usaha tambang dari lokasi aman dan selalu up buat konservasi lingkungan https://t.co/H2P9NtgTe4,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934907965636739072/pu/img/FTGokYK5m_qrm_c6.jpg,,in,,0,0,0,https://x.com/undefined/status/1934908041562083581,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:34:53 +0000 2025,0,n jarak operasi aman dan aksi konservasi PT Gag Nikel buktiin komitmen buat jaga Raja Ampat tetap natural,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934907591139971139,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:33:56 +0000 2025,0,PT Gag Nikel buktiin dengan operasi jauh dari wisata ekosistem Raja Ampat tetap selamat dan alami https://t.co/JRomSE1j4B,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934907045884604416/pu/img/g_6avdpJ8r7LqMGW.jpg,,in,,0,0,0,https://x.com/undefined/status/1934907353964695587,1.73E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:30:50 +0000 2025,0,@Catatan_ali7 Perusakan alam oleh PT GAG Nikel yg beroperasi lagi,1.93E+18,,Catatan_ali7,in,,0,0,0,https://x.com/undefined/status/1934906571164934482,44520395,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:28:41 +0000 2025,0,Lokasi PT Gag Nikel selalu memperhatikan kenyamanan wisatawan Piaynemo patuh aturan lingkungan dan selalu aktif rehabilitasi https://t.co/Y5KzTqlEqM,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934905982725029888/pu/img/iMYxDSGg7OaKiBaB.jpg,,in,,0,0,0,https://x.com/undefined/status/1934906033362882897,1.69E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:24:38 +0000 2025,9,@Kuchingalas @infoXwor_ Malahan sebenarnya pt gag itu pengalihan isunya coba nonton bocor alus tempo. Masalah pt gag mau ditutup juga susah https://t.co/T2A03wS9NO,1.93E+18,,Kuchingalas,in,,0,0,0,https://x.com/undefined/status/1934905013492699439,1625955194,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:24:24 +0000 2025,0,ta cinta lingkungan PT Gag Nikel nggak dekati Piaynemo dan operator konservasi selalu jalan,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934904954701140280,1.70E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 09:20:11 +0000 2025,1956,@infoXwor_ Nutupin berita raja 4 nya pinter... PT gag nya udah beroperasi lagi malahan,1.93E+18,,CiervoKing,in,,4,8,71,https://x.com/undefined/status/1934903892615291105,1.79E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 03:29:47 +0000 2025,8,Pemerintah tak mencabut izin PT Gag Nikel karena konsesinya berada di luar kawasan geopark Raja Ampat. Ada dugaan cawe-cawe PT Gag Nikel dalam penetapan peta geopark UNESCO. https://t.co/VIOdRQnaJv,1.93E+18,,tempodotco,in,,1,0,1,https://x.com/undefined/status/1934815711286972500,18129942,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 02:03:47 +0000 2025,0,Kapan d stop dan kapan pelaku d adili...?¿ https://t.co/yTmdDjVYyS,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934794070792262010,1.60E+18,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 01:55:59 +0000 2025,2,Jaringan Advokasi Tambang (Jatam) menyebut kasus penambangan Pulau Gag sebagai bagian dari sejarah panjang eksploitasi di pulau-pulau kecil Indonesia yang melibatkan korupsi kebijakan sistemik di berbagai rezim. https://t.co/hE6PMGPX03 https://t.co/Eo8WUwnLp5,1.93E+18,https://pbs.twimg.com/media/GtnDKsla0AUcL6O.jpg,,in,,0,0,0,https://x.com/undefined/status/1934792105010045377,483310591,,rajaAmpat5.csv
1.93E+18,Tue Jun 17 01:36:27 +0000 2025,0,@a_jananto @Ronin1968175771 @gabrobasal @Anak__Ogi @islah_bahrawi Banyak lihat aja PT Gag..kewajiban reklamasi dijalan kan...perlu diingat reklamasi adalah proses mengembalikan menjadi hijau..bukan kembali ke habitat aslinya..proses panjang..ada auditnya reklamasi itu...,1.93E+18,,a_jananto,in,,0,0,0,https://x.com/undefined/status/1934787191227752568,1.82E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 21:23:04 +0000 2025,0,ya Allah wonu blm ke raja ampat nunggu kelar wamil raja ampat dah jd kali keknya saking buteknya grgr pt gag ntuh https://t.co/I7wflNt4H7,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934723426524271058,8.62E+17,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 17:22:41 +0000 2025,1, Peran Bahlil di Tambang Nikel Raja Ampat Bahlil Lahadalia diduga menerbitkan izin untuk perusahaan tambang yang beroperasi di Raja Ampat. Ada upaya untuk melokalisasi isu pada area tambang yang dikelola PT Gag Nikel setelah kasus ini terbongkar. #AcehMerdekaRIBubar https://t.co/K0KQdFFSj7,1.93E+18,https://pbs.twimg.com/media/GtlNrPqbcAA21V1.jpg,,in,,0,0,1,https://x.com/undefined/status/1934662928621556121,1.60E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 15:41:54 +0000 2025,0,@ibnu_ard @tempodotco Maaf bisa dijelaskan lebih detail maksud kok bisa begitu ? Kalau merujuk ke tambang nikel di Raja Ampat ini penjelasannya: Pertambangan nikel seperti PT Gag Nikel didukung pemerintah karena menghasilkan lapangan kerja dan pendapatan dengan izin resmi sejak 2017. Tapi ,1.93E+18,,ibnu_ard,in,,0,0,0,https://x.com/undefined/status/1934637569150783608,1.72E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 15:38:57 +0000 2025,1,BAHLIL menyebut PT Gag Nikel anak usaha PT Antam. Bahkan ditegaskan PT Antam menjadi pengendali dengan porsi kepemilikan saham mayoritas 100 persen. Penipu yg terjadi PT Antam hanya 25 persen dan PT Asia Pacific Nickel Pty Ltd porsi saham 75 persen. https://t.co/jjWXShpgTI,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934636826834423997,1.67E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 13:50:39 +0000 2025,0,@ya2t_jakarta @DoankWarto Kalo yg dimaksud tambang lama di raja ampat adl PT Gag itu perusahaan lama yg sudah punya kontrak karya/KK sejak era Orba. Dulu PT Gag itu perusahaan PMA tapi sekarang sudah 100% punya BUMN pT Antam.,1.93E+18,,ya2t_jakarta,in,,0,0,0,https://x.com/undefined/status/1934609569403355330,217376888,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 13:28:41 +0000 2025,1,GUS FAHRUL!! PENGASUH PONPES DI MALANG TERNYATA JADI KOMISARIS PT GAG NIKEL DI MALANG https://t.co/YrTd0y6dEm https://t.co/4kqFdAs0aG,1.93E+18,https://pbs.twimg.com/ext_tw_video_thumb/1934603927397507072/pu/img/iAKJDxOKCUEuB4Kd.jpg,,in,,1,0,0,https://x.com/undefined/status/1934604043676160079,1.47E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 12:31:21 +0000 2025,1,Siapa dia? https://t.co/dCmmvxhDgW,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934589612489609432,1.73E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 12:28:40 +0000 2025,1,KETUA Komnas HAM Anis Hidayah mengatakan pihaknya akan mengecek langsung aktivitas tambang nikel Raja Ampat yang dilakukan PT Gag Nikel di Pulau Gag Papua Barat Daya. https://t.co/SopASmotl2,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934588937131249706,68930552,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 12:03:36 +0000 2025,0,Jarang liat postingan #SaveRajaAmpat lagi Pdhl penambangan di pulau GAG engx dicabut.. Kaget bgt pas baca klw luasnya 77 km² an GA SAMPE 2000 KM?? Oh iyh pemerintah,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934582631372648857,1.60E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 11:30:01 +0000 2025,0,Terungkap! JATAM Sebut PT Gag Kirim Semua Nikel ke Perusahaan China di Maluku Utara https://t.co/icArlRnKus,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934574176947380354,8.54E+17,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 09:47:05 +0000 2025,0,Pemerintah memang sudah mencabut 4 IUP. Namun pembiaran operasi PT Gag Nikel justru melemahkan komitmen perlindungan. Pengawasan saja tak cukup. Kerusakan ekologis sering kali terlambat disadari tapi dampaknya berlangsung lama.,1.93E+18,,IESR,in,,0,1,0,https://x.com/undefined/status/1934548275925053868,72763910,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 09:35:47 +0000 2025,1,Secara ekonomi pun layak dipertanyakan. Produksi PT Gag Nikel disebut kecil kontribusinya terhadap produksi nikel nasional. Harga nikel global juga sedang turun. Artinya: resiko jangka panjang jauh lebih besar ketimbang keuntungan sesaat.,1.93E+18,,IESR,in,,0,1,0,https://x.com/undefined/status/1934545431914238313,72763910,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 09:21:01 +0000 2025,1,Seperti disampaikan Direktur Eksekutif IESR Fabby Tumiwa: Walaupun izinnya terbit sebelum UU seharusnya pemerintah mencari jalan untuk membatalkan semua IUP. Apalagi yang masih berjalan justru milik BUMN (re: PT Gag Nikel). ,1.93E+18,,IESR,in,,0,1,0,https://x.com/undefined/status/1934541715769328113,72763910,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 09:15:41 +0000 2025,6,@ARSIPAJA Prabowo ga ada berani cabut izin PT Gag Nikel. krn uda menghasilkan triliyunan dan BUMN. Padahal PT Gag ngakali spy pulau itu ga masuk pulau yg dikonservasi,1.93E+18,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1934540370702201235,1.63E+18,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 09:15:31 +0000 2025,4,#RajaAmpat: surga biodiversitas dunia yang kian terancam oleh #tambangnikel. Meski 4 IUP sudah dicabut PT Gag Nikel anak usaha BUMN Antam tetap beroperasi. Padahal kerusakan ekologi dan sosial membayangi. Dari pandangan IESR semua IUP seharusnya dihentikan. Sebuah,1.93E+18,,,in,,0,1,1,https://x.com/undefined/status/1934540330038395395,72763910,,rajaAmpat5.csv
1.93E+18,Mon Jun 16 07:25:10 +0000 2025,1,Direktur Eksekutif Wahana Lingkungan Hidup Indonesia (Walhi) Zenzi Suhendi mendesak agar pemerintah mencabut semua izin tambang di Raja Ampat Papua termasuk PT Gag Nikel. Pihaknya mengatakan tidak boleh ada pengecualian pencabutan izin tambang di Raja Ampat dengan alasan apa https://t.co/veeoAo2Ya9,1.93E+18,https://pbs.twimg.com/media/GtjE6KObMAA6CHm.jpg,,in,,0,0,0,https://x.com/undefined/status/1934512561048969490,121640063,,rajaAmpat5.csv
1.93E+18,Sun Jun 15 14:13:11 +0000 2025,0,@CYFat @KangManto123 Gambarnya kemungkinan asli menunjukkan aktivitas tambang PT GAG Nikel di Raja Ampat sesuai laporan dari SindoNews dan Kompas. Citra satelit juga mendukung adanya penambangan di Pulau Gag. Namun kebenaran penuh soal dampak lingkungan dan izin masih diperdebatkan. Pemerintah,1.93E+18,,CYFat,in,,0,0,1,https://x.com/undefined/status/1934252853276905531,1.72E+18,,rajaAmpat5.csv
1.93E+18,Sun Jun 15 13:54:03 +0000 2025,0,Apapun kan dilakukan demi menjunjung tinggi tikus negara Tiongkok yang bebas mencuri wilayah RI serta tambang emas dll puluhan ribu trilyun rupiah per tahun selama satu dekade terakhir terus menerus hingga akhir jaman https://t.co/dsx1eBDQSx,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934248035904803193,1.01E+18,,rajaAmpat5.csv
1.93E+18,Sun Jun 15 13:26:20 +0000 2025,0,BAHLIL menyebut PT Gag Nikel adalah anak usaha PT Antam. Bahkan ditegaskan PT Antam Padahal yang terjadi adalah PT Antam hanya 25 persen dan PT Asia Pacific Nickel Pty Ltd menguasai porsi saham 75 persen. Bohong itu menular ya. https://t.co/jjWXShoJ4a,1.93E+18,,,in,,0,0,0,https://x.com/undefined/status/1934241063847276794,1.67E+18,,rajaAmpat5.csv
